id,segment_risks,label,category,source
normal_8769,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8770,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8771,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8772,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8773,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8774,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8775,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8776,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8777,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8778,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8779,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8780,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8781,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8782,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8783,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8784,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8785,"[1, 1, 1, 1]",0,B,normal_combined
normal_8786,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8787,"[1, 1, 1, 1]",0,B,normal_combined
normal_8788,"[1, 1, 1, 1]",0,B,normal_combined
normal_8789,"[1, 1, 1, 1]",0,B,normal_combined
normal_8790,"[1, 1, 1, 1]",0,B,normal_combined
normal_8791,"[1, 1, 1]",0,B,normal_combined
normal_8792,"[1, 1, 1, 1]",0,B,normal_combined
normal_8793,"[1, 1, 1, 1]",0,B,normal_combined
normal_8794,"[1, 1, 1, 1]",0,B,normal_combined
normal_8795,"[1, 1, 1, 1]",0,B,normal_combined
normal_8796,"[1, 1, 1, 1]",0,B,normal_combined
normal_8797,"[1, 1, 1, 1]",0,B,normal_combined
normal_8798,"[1, 1, 1]",0,B,normal_combined
normal_8799,"[1, 1, 1]",0,B,normal_combined
normal_8800,"[1, 1, 1]",0,B,normal_combined
normal_8801,"[1, 1, 1, 1]",0,B,normal_combined
normal_8802,"[1, 1, 1]",0,B,normal_combined
normal_8803,"[1, 1, 1]",0,B,normal_combined
normal_8804,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8805,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8806,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8807,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8808,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8809,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8810,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8811,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8812,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8813,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8814,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8815,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8816,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8817,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8818,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8819,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8820,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8821,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8822,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8823,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8824,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8825,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8826,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8827,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8828,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8829,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8830,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8831,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8832,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8833,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8834,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8835,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8836,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8837,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8838,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8839,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8840,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8841,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8842,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8843,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8844,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8845,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8846,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8847,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8848,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8849,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8850,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8851,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8852,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8853,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8854,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8855,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8856,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8857,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8858,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8859,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8860,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8861,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8862,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8863,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8864,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8865,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8866,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8867,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8868,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8869,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8870,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8871,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8872,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8873,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8874,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8875,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8876,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8877,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8878,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8879,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8880,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8881,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8882,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8883,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8884,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8885,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8886,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8887,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8888,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8889,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8890,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8891,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8892,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8893,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8894,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8895,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8896,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8897,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8898,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8899,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8900,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8901,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8902,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8903,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8904,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8905,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8906,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8907,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8908,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8909,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8910,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8911,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8912,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8913,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8914,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8915,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8916,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8917,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8918,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8919,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8920,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8921,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8922,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8923,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8924,"[1, 1, 1, 1]",0,B,normal_combined
normal_8925,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8926,"[1, 1, 1, 1]",0,B,normal_combined
normal_8927,"[1, 1, 1, 1]",0,B,normal_combined
normal_8928,"[1, 1, 1, 1]",0,B,normal_combined
normal_8929,"[1, 1, 1, 1]",0,B,normal_combined
normal_8930,"[1, 1, 1, 1]",0,B,normal_combined
normal_8931,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8932,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8933,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8934,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8935,"[1, 1, 1, 1]",0,B,normal_combined
normal_8936,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8937,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8938,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8939,"[1, 1, 1, 1]",0,B,normal_combined
normal_8940,"[1, 1, 1, 1]",0,B,normal_combined
normal_8941,"[1, 1, 1, 1]",0,B,normal_combined
normal_8942,"[1, 1, 1, 1]",0,B,normal_combined
normal_8943,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8944,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8945,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8946,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8947,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8948,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8949,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8950,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8951,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8952,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8953,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8954,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8955,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8956,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8957,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8958,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8959,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8960,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8961,"[1, 1, 1, 1]",0,B,normal_combined
normal_8962,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8963,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8964,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8965,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8966,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8967,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8968,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8969,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8970,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8971,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8972,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8973,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8974,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8975,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8976,"[1, 1, 1, 1]",0,B,normal_combined
normal_8977,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8978,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8979,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8980,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8981,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8982,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8983,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8984,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8985,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8986,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8987,"[1, 1, 1, 1]",0,B,normal_combined
normal_8988,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8989,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8990,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8991,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8992,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8993,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8994,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8995,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8996,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8997,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_8998,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_8999,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9000,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9001,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9002,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9003,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9004,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9005,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9006,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9007,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9008,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9009,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9010,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9011,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9012,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9013,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9014,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9015,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9016,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9017,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9018,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9019,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9020,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9021,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9022,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9023,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9024,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9025,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9026,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9027,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9028,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9029,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9030,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9031,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9032,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9033,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9034,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9035,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9036,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9037,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9038,"[1, 1, 1, 1]",0,B,normal_combined
normal_9039,"[1, 1, 1, 1]",0,B,normal_combined
normal_9040,"[1, 1, 1, 1]",0,B,normal_combined
normal_9041,"[1, 1, 1, 1]",0,B,normal_combined
normal_9042,"[1, 1, 1, 1]",0,B,normal_combined
normal_9043,"[1, 1, 1, 1]",0,B,normal_combined
normal_9044,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9045,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9046,"[1, 1, 1, 1]",0,B,normal_combined
normal_9047,"[1, 1, 1, 1]",0,B,normal_combined
normal_9048,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9049,"[1, 1, 1, 1]",0,B,normal_combined
normal_9050,"[1, 1, 1, 1]",0,B,normal_combined
normal_9051,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9052,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9053,"[1, 1, 1, 1]",0,B,normal_combined
normal_9054,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9055,"[1, 1, 1, 1]",0,B,normal_combined
normal_9056,"[1, 1, 1, 1]",0,B,normal_combined
normal_9057,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9058,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9059,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9060,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9061,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9062,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9063,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9064,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9065,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9066,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9067,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9068,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9069,"[1, 1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9070,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9071,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9072,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9073,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9074,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9075,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9076,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9077,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9078,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9079,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9080,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9081,"[1, 1, 1, 1]",0,B,normal_combined
normal_9082,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9083,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9084,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9085,"[1, 1, 1, 1]",0,B,normal_combined
normal_9086,"[1, 1, 1, 1]",0,B,normal_combined
normal_9087,"[1, 1, 1, 1]",0,B,normal_combined
normal_9088,"[1, 1, 1, 1]",0,B,normal_combined
normal_9089,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9090,"[1, 1, 1, 1]",0,B,normal_combined
normal_9091,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9092,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9093,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9094,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9095,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9096,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9097,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9098,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9099,"[1, 1, 1, 1]",0,B,normal_combined
normal_9100,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9101,"[1, 1, 1, 1]",0,B,normal_combined
normal_9102,"[1, 1, 1, 1]",0,B,normal_combined
normal_9103,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9104,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9105,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9106,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9107,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9108,"[1, 1, 1, 1]",0,B,normal_combined
normal_9109,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9110,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9111,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9112,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9113,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9114,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9115,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9116,"[1, 1, 1, 1]",0,B,normal_combined
normal_9117,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9118,"[1, 1, 1, 1]",0,B,normal_combined
normal_9119,"[1, 1, 1, 1]",0,B,normal_combined
normal_9120,"[1, 1, 1, 1]",0,B,normal_combined
normal_9121,"[1, 1, 1, 1]",0,B,normal_combined
normal_9122,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9123,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9124,"[1, 1, 1, 1]",0,B,normal_combined
normal_9125,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9126,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9127,"[1, 1, 1, 1]",0,B,normal_combined
normal_9128,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9129,"[1, 1, 1, 1]",0,B,normal_combined
normal_9130,"[1, 1, 1, 1]",0,B,normal_combined
normal_9131,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9132,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9133,"[1, 1, 1, 1]",0,B,normal_combined
normal_9134,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9135,"[1, 1, 1, 1]",0,B,normal_combined
normal_9136,"[1, 1, 1, 1]",0,B,normal_combined
normal_9137,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9138,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9139,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9140,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9141,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9142,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9143,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9144,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9145,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9146,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9147,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9148,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9149,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9150,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9151,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9152,"[1, 1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9153,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9154,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9155,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_9156,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9157,"[1, 1, 1, 1, 1, 1]",0,B,normal_combined
normal_9158,"[1, 1, 1, 1, 1]",0,B,normal_combined
